sample_id,parameter,parameter_raw,value,unit,uncertainty,below_limit,loq,analysis_type,source_file
p01-BR-HTV-grøft_P7650-7700-3,Cd,Kadmium,0.02,mg/kg,,True,0.02,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Cr,Krom,110.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Cu,Kopper,35.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Ni,Nikkel,130.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Pb,Bly,11.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Zn,Sink,66.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,PAH16,Sum PAH-16,0.082,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Benzen,Benzen,0.044,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Toluen,Toluen*,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTV-grøft_P7650-7700-3,Alifater C12-C35,Sum alifater > C12-C35,22.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,As,Arsen,11.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Cd,Kadmium,0.02,mg/kg,,True,0.02,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Cr,Krom,87.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Cu,Kopper,35.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Ni,Nikkel,120.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Pb,Bly,20.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Zn,Sink,110.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,PAH16,Sum PAH-16,0.16,mg/kg,,True,0.16,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Benzen,Benzen,0.07,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Toluen,Toluen*,0.062,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HTVgrøfttrase8-4,Alifater C12-C35,Sum alifater > C12-C35,10.0,mg/kg,,True,10.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,As,Arsen,1.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Cd,Kadmium,0.02,mg/kg,,True,0.02,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Cr,Krom,83.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Cu,Kopper,25.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Ni,Nikkel,110.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Pb,Bly,8.7,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Zn,Sink,61.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,PAH16,Sum PAH-16,0.11,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Benzen,Benzen,0.043,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Toluen,Toluen*,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7460,Alifater C12-C35,Sum alifater > C12-C35,17.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,As,Arsen,11.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Cd,Kadmium,0.02,mg/kg,,True,0.02,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Cr,Krom,73.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Cu,Kopper,29.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Ni,Nikkel,100.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Pb,Bly,15.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Zn,Sink,83.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,PAH16,Sum PAH-16,0.049,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Benzen,Benzen,0.15,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Toluen,Toluen*,0.074,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7510,Alifater C12-C35,Sum alifater > C12-C35,16.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,As,Arsen,15.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Cd,Kadmium,0.02,mg/kg,,True,0.02,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Cr,Krom,120.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Cu,Kopper,25.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Hg,Kvikksølv,0.02,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Ni,Nikkel,160.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Pb,Bly,15.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Zn,Sink,62.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,BaP,Benso(a)pyren^,0.011,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,PAH16,Sum PAH-16,0.024,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Benzen,Benzen,0.019,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Toluen,Toluen*,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7550,Alifater C12-C35,Sum alifater > C12-C35,33.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,As,Arsen,8.2,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Cd,Kadmium,0.13,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Cr,Krom,55.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Cu,Kopper,28.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Ni,Nikkel,79.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Pb,Bly,44.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Zn,Sink,94.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,PAH16,Sum PAH-16,0.043,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Benzen,Benzen,0.13,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Toluen,Toluen*,0.088,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7560ute1,Alifater C12-C35,Sum alifater > C12-C35,40.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,As,Arsen,19.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Cd,Kadmium,0.02,mg/kg,,True,0.02,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Cr,Krom,85.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Cu,Kopper,31.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Ni,Nikkel,160.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Pb,Bly,16.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Zn,Sink,62.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,BaP,Benso(a)pyren^,0.011,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,PAH16,Sum PAH-16,0.012,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Benzen,Benzen,0.016,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Toluen,Toluen*,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7570,Alifater C12-C35,Sum alifater > C12-C35,25.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,As,Arsen,8.8,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Cd,Kadmium,0.25,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Cr,Krom,91.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Cu,Kopper,36.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Ni,Nikkel,130.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Pb,Bly,16.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Zn,Sink,57.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,PAH16,Sum PAH-16,0.091,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Benzen,Benzen,0.094,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Toluen,Toluen*,0.076,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7610,Alifater C12-C35,Sum alifater > C12-C35,10.0,mg/kg,,True,10.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,As,Arsen,10.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Cd,Kadmium,0.31,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Cr,Krom,87.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Cu,Kopper,31.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Ni,Nikkel,110.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Pb,Bly,15.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Zn,Sink,64.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,PAH16,Sum PAH-16,0.094,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Benzen,Benzen,0.19,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Toluen,Toluen*,0.11,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7660,Alifater C12-C35,Sum alifater > C12-C35,23.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,As,Arsen,10.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Cd,Kadmium,0.24,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Cr,Krom,48.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Cu,Kopper,33.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Ni,Nikkel,91.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Pb,Bly,12.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Zn,Sink,66.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,BaP,Benso(a)pyren^,0.012,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,PAH16,Sum PAH-16,0.097,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Benzen,Benzen,0.1,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Toluen,Toluen*,0.061,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7710,Alifater C12-C35,Sum alifater > C12-C35,12.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,As,Arsen,5.3,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Cd,Kadmium,0.3,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Cr,Krom,45.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Cu,Kopper,23.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Ni,Nikkel,66.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Pb,Bly,7.8,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Zn,Sink,46.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,PCB7,Sum PCB7,0.007,mg/kg,,True,0.007,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,PAH16,Sum PAH-16,0.13,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Benzen,Benzen,0.1,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Toluen,Toluen*,0.07,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Etylbenzen,Etylbenzen *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Xylen,Xylener *,0.04,mg/kg,,True,0.04,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7760,Alifater C12-C35,Sum alifater > C12-C35,15.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7810,As,Arsen,5.1,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7810,Cd,Kadmium,0.16,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7810,Cr,Krom,100.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7810,Cu,Kopper,25.0,mg/kg,,False,,totalanalyse,01_e18-e102\extracted\p01_results.csv
p01-BR-HV-7810,Hg,Kvikksølv,0.01,mg/kg,,True,0.01,totalanalyse,01_e18-e102\extracted\p01_results.csv
